stage,metric,pack,layer,direction,position_group,mask_condition,scale,top_k,n,prompt_runs,main_rows,zeroing_rows,group_rows,mean,ci95_low,ci95_high,positive_frac,rank_mean
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,answer_adjacent,answer_mask,1.0,,101,101,,,,-0.22153465346534654,-0.3613861386138614,-0.05012376237623763,0.2871287128712871,0.04950495049504951
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,answer_adjacent,shifted_mask,1.0,,101,101,,,,-0.31683168316831684,-0.4542079207920792,-0.16522277227722773,0.21782178217821782,-0.19801980198019803
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,answer_adjacent,shuffled_mask,1.0,,101,101,,,,-0.27103960396039606,-0.4176980198019802,-0.10581683168316831,0.27722772277227725,-0.0594059405940594
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,answer_adjacent,union_mask,1.0,,101,101,,,,-0.27351485148514854,-0.43007425742574257,-0.10396039603960396,0.2871287128712871,0.0297029702970297
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,top_hidden_delta,answer_mask,1.0,,101,101,,,,0.13675742574257427,-0.008663366336633664,0.30754950495049505,0.46534653465346537,0.1188118811881188
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,top_hidden_delta,shifted_mask,1.0,,101,101,,,,-0.011138613861386138,-0.125,0.1051980198019802,0.42574257425742573,-0.04950495049504951
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,0.0006188118811881188,-0.10024752475247525,0.1150990099009901,0.42574257425742573,0.019801980198019802
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,top_hidden_delta,union_mask,1.0,,101,101,,,,0.03217821782178218,-0.08168316831683169,0.1608910891089109,0.4158415841584158,0.1188118811881188
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,visual+answer,answer_mask,1.0,,101,101,,,,2.983910891089109,2.422029702970297,3.5560024752475248,0.8316831683168316,102.66336633663366
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,visual+answer,shifted_mask,1.0,,101,101,,,,1.255569306930693,0.8409653465346535,1.6943069306930694,0.6336633663366337,33.08910891089109
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,visual+answer,shuffled_mask,1.0,,101,101,,,,1.208230198019802,0.7954826732673267,1.6129331683168318,0.6237623762376238,30.02970297029703
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,visual+answer,union_mask,1.0,,101,101,,,,2.781714108910891,2.2469059405940595,3.2991955445544554,0.8613861386138614,89.60396039603961
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,visual_span,answer_mask,1.0,,101,101,,,,3.1653774752475248,2.598236386138614,3.7379331683168315,0.8811881188118812,102.5940594059406
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,visual_span,shifted_mask,1.0,,101,101,,,,1.4554455445544554,1.0587871287128714,1.864789603960396,0.7227722772277227,28.504950495049506
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,visual_span,shuffled_mask,1.0,,101,101,,,,1.4003712871287128,1.0034034653465347,1.7905321782178218,0.7326732673267327,30.08910891089109
hidden_lattice,hidden_target_logit_effect,strict,13,corrupt,visual_span,union_mask,1.0,,101,101,,,,2.9203279702970297,2.379950495049505,3.431311881188119,0.900990099009901,95.05940594059406
hidden_lattice,hidden_target_logit_effect,strict,13,restore,answer_adjacent,answer_mask,1.0,,101,101,,,,-0.02628016707920792,-0.1577196782178218,0.10088567450495049,0.45544554455445546,-15.653465346534654
hidden_lattice,hidden_target_logit_effect,strict,13,restore,answer_adjacent,shifted_mask,1.0,,101,101,,,,-0.19492574257425743,-0.3125,-0.0823019801980198,0.32673267326732675,2.1584158415841586
hidden_lattice,hidden_target_logit_effect,strict,13,restore,answer_adjacent,shuffled_mask,1.0,,101,101,,,,-0.12283415841584158,-0.22772277227722773,-0.01670792079207921,0.3564356435643564,1.7524752475247525
hidden_lattice,hidden_target_logit_effect,strict,13,restore,answer_adjacent,union_mask,1.0,,101,101,,,,-0.1254351021039604,-0.27892945544554454,0.019801980198019802,0.40594059405940597,-78.7128712871287
hidden_lattice,hidden_target_logit_effect,strict,13,restore,top_hidden_delta,answer_mask,1.0,,101,101,,,,2.461517636138614,1.9165377475247525,3.040570853960396,0.8712871287128713,834.6237623762377
hidden_lattice,hidden_target_logit_effect,strict,13,restore,top_hidden_delta,shifted_mask,1.0,,101,101,,,,0.838799504950495,0.5163985148514851,1.2008044554455446,0.6435643564356436,36.05940594059406
hidden_lattice,hidden_target_logit_effect,strict,13,restore,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,0.6488242574257426,0.32332920792079206,1.0117574257425743,0.5742574257425742,34.46534653465346
hidden_lattice,hidden_target_logit_effect,strict,13,restore,top_hidden_delta,union_mask,1.0,,101,101,,,,1.9632096998762376,1.4638285117574257,2.498201577970297,0.8613861386138614,518.940594059406
hidden_lattice,hidden_target_logit_effect,strict,13,restore,visual+answer,answer_mask,1.0,,101,101,,,,3.7322478341584158,3.062654702970297,4.3760442450495045,0.8811881188118812,861.5049504950495
hidden_lattice,hidden_target_logit_effect,strict,13,restore,visual+answer,shifted_mask,1.0,,101,101,,,,1.5232054455445545,1.047029702970297,2.004022277227723,0.6831683168316832,38.495049504950494
hidden_lattice,hidden_target_logit_effect,strict,13,restore,visual+answer,shuffled_mask,1.0,,101,101,,,,1.337561881188119,0.8811881188118812,1.8010519801980198,0.6633663366336634,37.37623762376238
hidden_lattice,hidden_target_logit_effect,strict,13,restore,visual+answer,union_mask,1.0,,101,101,,,,3.431959699876238,2.7630530631188117,4.074595838490099,0.8910891089108911,545.3762376237623
hidden_lattice,hidden_target_logit_effect,strict,13,restore,visual_span,answer_mask,1.0,,101,101,,,,3.9506884282178216,3.267906868811881,4.564124381188119,0.9108910891089109,861.1188118811881
hidden_lattice,hidden_target_logit_effect,strict,13,restore,visual_span,shifted_mask,1.0,,101,101,,,,1.770730198019802,1.3409653465346534,2.2212252475247523,0.7425742574257426,38.45544554455446
hidden_lattice,hidden_target_logit_effect,strict,13,restore,visual_span,shuffled_mask,1.0,,101,101,,,,1.594368811881188,1.1550123762376239,2.0454826732673266,0.7326732673267327,37.2970297029703
hidden_lattice,hidden_target_logit_effect,strict,13,restore,visual_span,union_mask,1.0,,101,101,,,,3.705474551361386,3.0758044554455446,4.306427908415841,0.9207920792079208,545.5049504950495
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,answer_adjacent,answer_mask,1.0,,101,101,,,,-0.375,-0.5377475247524752,-0.19554455445544555,0.25742574257425743,0.04950495049504951
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,answer_adjacent,shifted_mask,1.0,,101,101,,,,-0.4090346534653465,-0.5612623762376238,-0.2295792079207921,0.22772277227722773,0.09900990099009901
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,answer_adjacent,shuffled_mask,1.0,,101,101,,,,-0.390470297029703,-0.5513613861386139,-0.20853960396039603,0.2079207920792079,-0.0297029702970297
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,answer_adjacent,union_mask,1.0,,101,101,,,,-0.4350247524752475,-0.6051980198019802,-0.25185643564356436,0.25742574257425743,-0.009900990099009901
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,top_hidden_delta,answer_mask,1.0,,101,101,,,,0.11386138613861387,-0.02042079207920792,0.26485148514851486,0.48514851485148514,0.07920792079207921
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,top_hidden_delta,shifted_mask,1.0,,101,101,,,,-0.006188118811881188,-0.10334158415841584,0.08477722772277228,0.4158415841584158,0.13861386138613863
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,-0.009900990099009901,-0.1150990099009901,0.09467821782178218,0.45544554455445546,-0.019801980198019802
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,top_hidden_delta,union_mask,1.0,,101,101,,,,0.06126237623762376,-0.05198019801980198,0.1943069306930693,0.45544554455445546,0.2079207920792079
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,visual+answer,answer_mask,1.0,,101,101,,,,2.3825804455445545,1.8267326732673268,2.9509591584158414,0.7623762376237624,78.84158415841584
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,visual+answer,shifted_mask,1.0,,101,101,,,,1.0170173267326732,0.6494430693069307,1.4155321782178218,0.5742574257425742,39.475247524752476
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,visual+answer,shuffled_mask,1.0,,101,101,,,,0.8842821782178217,0.5024752475247525,1.2580445544554455,0.6336633663366337,17.247524752475247
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,visual+answer,union_mask,1.0,,101,101,,,,2.067914603960396,1.5708539603960396,2.5569306930693068,0.7722772277227723,56.851485148514854
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,visual_span,answer_mask,1.0,,101,101,,,,2.640315594059406,2.101949257425743,3.171410891089109,0.8613861386138614,65.7128712871287
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,visual_span,shifted_mask,1.0,,101,101,,,,1.3248762376237624,0.9758663366336634,1.7079207920792079,0.801980198019802,39.0
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,visual_span,shuffled_mask,1.0,,101,101,,,,1.1265470297029703,0.7877475247524752,1.4594678217821782,0.693069306930693,20.623762376237625
hidden_lattice,hidden_target_logit_effect,strict,14,corrupt,visual_span,union_mask,1.0,,101,101,,,,2.4082611386138613,1.9277537128712872,2.883663366336634,0.8811881188118812,49.10891089108911
hidden_lattice,hidden_target_logit_effect,strict,14,restore,answer_adjacent,answer_mask,1.0,,101,101,,,,-0.12325959158415842,-0.2752552599009901,0.02610612623762376,0.45544554455445546,87.31683168316832
hidden_lattice,hidden_target_logit_effect,strict,14,restore,answer_adjacent,shifted_mask,1.0,,101,101,,,,-0.18811881188118812,-0.30785891089108913,-0.06435643564356436,0.3465346534653465,-5.702970297029703
hidden_lattice,hidden_target_logit_effect,strict,14,restore,answer_adjacent,shuffled_mask,1.0,,101,101,,,,-0.21844059405940594,-0.34777227722772275,-0.08477722772277228,0.3564356435643564,-3.257425742574257
hidden_lattice,hidden_target_logit_effect,strict,14,restore,answer_adjacent,union_mask,1.0,,101,101,,,,-0.12880956064356436,-0.28875309405940597,0.02283802599009901,0.4158415841584158,-1.801980198019802
hidden_lattice,hidden_target_logit_effect,strict,14,restore,top_hidden_delta,answer_mask,1.0,,101,101,,,,1.7242032797029703,1.2614480198019802,2.202815594059406,0.801980198019802,766.5346534653465
hidden_lattice,hidden_target_logit_effect,strict,14,restore,top_hidden_delta,shifted_mask,1.0,,101,101,,,,0.6098391089108911,0.35117574257425743,0.9084158415841584,0.6732673267326733,34.603960396039604
hidden_lattice,hidden_target_logit_effect,strict,14,restore,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,0.5058787128712872,0.26113861386138615,0.7797029702970297,0.6336633663366337,33.54455445544554
hidden_lattice,hidden_target_logit_effect,strict,14,restore,top_hidden_delta,union_mask,1.0,,101,101,,,,1.4412418780940595,1.0312790068069306,1.8978960396039604,0.7920792079207921,479.34653465346537
hidden_lattice,hidden_target_logit_effect,strict,14,restore,visual+answer,answer_mask,1.0,,101,101,,,,3.0970374381188117,2.45103650990099,3.716081373762376,0.8613861386138614,856.1584158415842
hidden_lattice,hidden_target_logit_effect,strict,14,restore,visual+answer,shifted_mask,1.0,,101,101,,,,1.1939975247524752,0.7818688118811881,1.6268564356435644,0.6534653465346535,38.118811881188115
hidden_lattice,hidden_target_logit_effect,strict,14,restore,visual+answer,shuffled_mask,1.0,,101,101,,,,1.0553836633663367,0.6386138613861386,1.495668316831683,0.6435643564356436,36.613861386138616
hidden_lattice,hidden_target_logit_effect,strict,14,restore,visual+answer,union_mask,1.0,,101,101,,,,2.8846205909653464,2.2701403929455446,3.4997196008663365,0.8712871287128713,542.1287128712871
hidden_lattice,hidden_target_logit_effect,strict,14,restore,visual_span,answer_mask,1.0,,101,101,,,,3.1883121905940595,2.563737623762376,3.771155631188119,0.8910891089108911,854.1287128712871
hidden_lattice,hidden_target_logit_effect,strict,14,restore,visual_span,shifted_mask,1.0,,101,101,,,,1.4712252475247525,1.1021039603960396,1.8777846534653466,0.7623762376237624,38.17821782178218
hidden_lattice,hidden_target_logit_effect,strict,14,restore,visual_span,shuffled_mask,1.0,,101,101,,,,1.3090965346534653,0.9344059405940595,1.714418316831683,0.693069306930693,37.18811881188119
hidden_lattice,hidden_target_logit_effect,strict,14,restore,visual_span,union_mask,1.0,,101,101,,,,3.148234452351485,2.556311881188119,3.7645420792079207,0.900990099009901,541.4554455445544
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,answer_adjacent,answer_mask,1.0,,101,101,,,,-0.3125,-0.47586633663366334,-0.13551980198019803,0.31683168316831684,-0.019801980198019802
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,answer_adjacent,shifted_mask,1.0,,101,101,,,,-0.400990099009901,-0.5655940594059405,-0.2376237623762376,0.2871287128712871,0.15841584158415842
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,answer_adjacent,shuffled_mask,1.0,,101,101,,,,-0.3347772277227723,-0.5037128712871287,-0.15965346534653466,0.297029702970297,0.0594059405940594
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,answer_adjacent,union_mask,1.0,,101,101,,,,-0.3353960396039604,-0.49876237623762376,-0.1577970297029703,0.297029702970297,0.009900990099009901
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,top_hidden_delta,answer_mask,1.0,,101,101,,,,0.08477722772277228,-0.0327970297029703,0.20235148514851486,0.5247524752475248,0.0
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,top_hidden_delta,shifted_mask,1.0,,101,101,,,,0.04950495049504951,-0.04764851485148515,0.14975247524752475,0.48514851485148514,0.1188118811881188
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,-0.043316831683168314,-0.1448019801980198,0.05631188118811881,0.4158415841584158,0.07920792079207921
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,top_hidden_delta,union_mask,1.0,,101,101,,,,-0.0012376237623762376,-0.11138613861386139,0.11262376237623763,0.49504950495049505,0.019801980198019802
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,visual+answer,answer_mask,1.0,,101,101,,,,2.3883044554455446,1.7945544554455446,2.9743193069306932,0.7524752475247525,84.98019801980197
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,visual+answer,shifted_mask,1.0,,101,101,,,,1.020111386138614,0.6064356435643564,1.458230198019802,0.5544554455445545,43.386138613861384
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,visual+answer,shuffled_mask,1.0,,101,101,,,,0.8589108910891089,0.4808168316831683,1.2274133663366336,0.6039603960396039,18.653465346534652
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,visual+answer,union_mask,1.0,,101,101,,,,2.088954207920792,1.568069306930693,2.6149443069306932,0.7524752475247525,63.95049504950495
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,visual_span,answer_mask,1.0,,101,101,,,,2.572246287128713,2.01144801980198,3.119121287128713,0.8415841584158416,65.21782178217822
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,visual_span,shifted_mask,1.0,,101,101,,,,1.3288985148514851,0.979269801980198,1.7113242574257426,0.7920792079207921,40.79207920792079
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,visual_span,shuffled_mask,1.0,,101,101,,,,1.0702351485148516,0.749690594059406,1.3867574257425743,0.7128712871287128,19.00990099009901
hidden_lattice,hidden_target_logit_effect,strict,15,corrupt,visual_span,union_mask,1.0,,101,101,,,,2.3324566831683167,1.8301361386138615,2.818688118811881,0.8514851485148515,57.08910891089109
hidden_lattice,hidden_target_logit_effect,strict,15,restore,answer_adjacent,answer_mask,1.0,,101,101,,,,-0.01848700495049505,-0.15501237623762376,0.12043626237623763,0.49504950495049505,42.495049504950494
hidden_lattice,hidden_target_logit_effect,strict,15,restore,answer_adjacent,shifted_mask,1.0,,101,101,,,,-0.16367574257425743,-0.286509900990099,-0.040222772277227724,0.3465346534653465,-3.237623762376238
hidden_lattice,hidden_target_logit_effect,strict,15,restore,answer_adjacent,shuffled_mask,1.0,,101,101,,,,-0.1998762376237624,-0.3323019801980198,-0.06590346534653466,0.39603960396039606,-0.15841584158415842
hidden_lattice,hidden_target_logit_effect,strict,15,restore,answer_adjacent,union_mask,1.0,,101,101,,,,-0.10294636641398515,-0.23808787128712872,0.028783212793935642,0.4752475247524752,-70.05940594059406
hidden_lattice,hidden_target_logit_effect,strict,15,restore,top_hidden_delta,answer_mask,1.0,,101,101,,,,1.2160040222772277,0.7954826732673267,1.6702892945544554,0.7920792079207921,688.5445544554456
hidden_lattice,hidden_target_logit_effect,strict,15,restore,top_hidden_delta,shifted_mask,1.0,,101,101,,,,0.4412128712871287,0.20266089108910892,0.7085396039603961,0.504950495049505,27.396039603960396
